0-292-70470-4,Gordon Conway: Fashioning a New Woman (American Studies Series),"Allen, Raye Virginia",Univ of Texas Pr,368,1997,,Paperback,"Gordon Conway became an illustrator for Vanity Fair at the age of twenty and an accomplished fashion artist. She went on to an illustrious career in design that encompassed publicity campaigns for Broadway musicals, costume and set designs for cabaret in Paris, and the management of the first autonomous costume department at a major British film studio. Throughout her career, Conway lived the life she portrayed in her art, combining a cafe and cabaret social life with hard work and a reputation for never missing deadlines. This record of Conway's career, drawn from extensive archival materials never before published, underscores the role that women played in creating the image of the flapper or New Woman of the 1920s, as well as the limits of their influence. This book will be important reading for everyone interested in fashion, design, film and stage history, and Jazz Age society.",en,First Edition,"Height: 11.25 Inches, Length: 8.5 Inches, Weight: 1 Pounds, Width: 0.75 Inches",34.95,https://images.isbndb.com/covers/47/01/9780292704701.jpg,Success,81,22.3.4
0-295-97786-8,Riders of the West: Portraits from Indian Rodeo,"Iverson, Peter, Maccannell, Linda",Univ of Washington Pr,120,1999,,Paperback,"In This Intimate Look At The World Of The Indian Rodeo Circuit, Linda Maccannell's Photographs Provide A Striking Record Of An Activity That Remains A Significant Part Of Life For Native Americans From Alberta To Arizona. In His Engaging And Informative Text, Peter Iverson Provides Historical Background On Indian Rodeo And Explains How Rodeo Has Helped To Reinforce The Importance Of Place, Of Competition And Achievement, And Of Family. Riders Of The West Will Fascinate Anyone Who Has An Interest In Contemporary Native American Cultures Or In Contemporary Rodeo. Text By Peter Iverson ; Photographs By Linda Maccannell ; Foreword By Carolyn O. Buffalo. Includes Bibliographical References (p. 114-117) And Index.",en,First Edition,"Height: 8.75 Inches, Length: 8.5 Inches, Weight: 1.1904962148 Pounds, Width: 0.75 Inches",24.95,https://images.isbndb.com/covers/78/67/9780295977867.jpg,Success,80,22.3.4
0-8070-6515-3,"The Leap Years: Women Reflect on Change, Loss and Love","Mary Anne Maier, Joan Shaddox Isom",Beacon Pr,234,1999,,Paperback,"Women Reflect on Change, Loss, and Love<br>

<br>

Twenty-nine women write of the experiences that have transformed their lives. Essays by Diane Ackerman, Margaret Atwood, Diane Glancy, Joan Halperin, Maxine Kumin, Madeleine L'Engle, Gloria Wade-Gayles, and more appear alongside pieces by exciting upand-coming writers. From Beth Kephart's reassessment of her relationship with the world after a near-death experience to Joan Arcari's humorous account of her double life as career girl/mother, each voice illuminates a time and place familiar to us all.",en,2nd ed.,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.66 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/51/50/9780807065150.jpg,Success,137,22.3.4
0-684-84137-1,Until Today!: Daily Devotions for Spiritual Growth and Peace of Mind,"Vanzant, Iyanla",Simon & Schuster,432,12/5/2000,,Hardcover,"<p><P>Beloved&#58; <P> If there are situations, circumstances, or perhaps relationships in your life that you have been <i>struggling</i> to overcome, trying to work through, or doing your best to work around, throw your head back and declare to the universe, <i>""Until Today!""</i> <P> If you believe that life <i>has to be hard,</i> that things <i>will probably never get better</i> for you, that you must <i>expect less</i> or <i>accept less</i> because that is just the way life is, raise your hands and shout into the ether, <i>""Until Today!""</i> <P> If you have been <i>hurt, betrayed, abandoned, or rejected,</i> if you are struggling with feelings of <i>anger, resentment, doubt, or fear,</i> put your hands on your heart and gently whisper to yourself, ""Until Today!"" <P> My friend and colleague Dr. Therman Evans once told me, ""If you behaved yourself into a situation, you must behave yourself out of it!"" A devotion is a behavior in service to love, truth, and God that will create powerful changes in the circumstances of your life that have held you down and back <i>until today!</i> <P> Whatever has been going on in your mind, your life, or your heart can stop &#151; <i>right now,</i> if that is truly what you desire. However, you must be willing to ""do a new thing."" You must spend a little time, each day, <i>in devotion</i> to the truth about yourself and the truth about life. You must make a conscious approach to what you think and how you feel about what you do. Devotion will clear up misconceptions that may have obscured your vision of life <i>until today!</i> <P> A <i>devotion</i> is a divine action. Its profound dedication demonstrates the desire to be in service to God. Since it is God's desire for you to be happy, any time spent in devotion will be beneficial. Your devotion, as a demonstration of your willingness to embrace new concepts and to undertake behaviors that support those concepts, will ultimately result in your happiness. When you are actively, willingly devoted to seeking a ""good thing,"" the Divine Intelligence of life will guide, support, and reward you. <P> I am excited! It is exciting to be alive in a time when people are actively, willingly, and devotedly seeking ways to be of greater service and create more love in our collective experience. <P> I can hardly wait to see the good, the joy, and the peace that we can create. I am so grateful to be in support of and of service to you as you undertake this journey. Because I know that ""where two or more are gathered"" the Spirit of good is present, I believe that the things upon which we focus our hearts and minds will reap bountiful results. So, here's to your personal strength and your peace of mind, through the elimination of all things that hindered or denied our collective power and greatness &#151;<i> Until Today!</i> <P> Be Blessed! <P> <i>Iyanla</i></p> <h3>Library Journal</h3> <p>More inspiration from Vanzant. Copyright 1999 Cahners Business Information.</p>",en,First Edition,"Height: 7.5 Inches, Length: 5.5 Inches, Weight: 1.1 Pounds, Width: 1.5 Inches",22,https://images.isbndb.com/covers/13/73/9780684841373.jpg,Success,157,22.3.4
0-345-43317-3,The Tall Pine Polka,"Landvik, Lorna",Ballantine Books,448,8/31/1999,,Hardcover,,en,First Edition,"Height: 8.5 Inches, Length: 5.77 Inches, Weight: 1.45064168396 Pounds, Width: 1.35 Inches",23,https://images.isbndb.com/covers/31/76/9780345433176.jpg,Success,134,22.3.4
1-883523-33-8,Finding Grace: A Novel,"Saracino, Mary",Spinsters Ink,280,1999,"Mothers and daughters, Mothers and daughters--Fiction, Runaway wives, Runaway wives--Fiction, PS3569.A65 F56 1999, 813/.54",Paperback,"A Girl Narrates The Destruction Of Her Family. The Mother Elopes With A Former Priest, Taking Three Daughters And Leaving Two Sons With The Father. One Son Commits Suicide, The Father Enters A Monastery, The Former Priest Becomes Abusive, The Narrator And A Sister Flee. A Sequel To No Matter What. By Mary Saracino. Sequel To: No Matter What, By The Same Author.",en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.7495716908 pounds, Width: 0.5 Inches",12,https://images.isbndb.com/covers/33/36/9781883523336.jpg,Success,103,22.3.4
0-06-019370-0,Why She Left Us,"Rizzuto, Rahna Reiko, Reiko Rizzuto, Rahna",Harpercollins,295,1999,"Japanese Americans--Evacuation and relocation, 1942-1945, Japanese Americans--Evacuation and relocation, 1942-1945--Fiction, World War, 1939-1945--Concentration camps, World War, 1939-1945--Concentration camps--West (U.S.)--Fiction, PS3568.I87 W49 1999, 813/.54",Hardcover,"On The Eve Of World War Ii, Young Emi Okada Gives Up Her Baby For Adoption, But Her Mother Finds The Boy And Brings Him Home. This Crucial Event ... Dramatically Alters The Lives Of Emi's Parents, Siblings, And, Later, Her Children. Betrayals And Secrets Tear Apart A Family That Is Already Struggling With Assimilation, Intergenerational Conflict, And War.--jacket. Hold Your Breath, 1946 / Eric -- Family Numbers, 1990 / Mariko -- Pearl Harbor, 1941 / Jack -- So Strange, This Remembering / Kaori -- Perfect Daughter, 1990 / Mariko -- How She Left Us / Kaori -- Runaway, 1950 / Eric -- Soldier In Waiting, 1943 / Jack -- The Day That Never Was, 1950 / Mariko -- What He Is, 1956 / Eric -- Bringing Him Home / Kaori -- Purple Hearts, 1944 / Jack -- The Woman He Sees, 1968 / Mariko -- The Best Thing That Ever Happened / Kaori -- Welcome Home, 1945 / Jack -- Talia, 1967 / Eric -- Horse Racing, 1990 / Mariko -- Bastard, 1942 / Jack -- First Harvest / Kaori -- Shikata Ga Nai, 1990 / Mariko -- Tumble And Fall, 1990 / Jack -- Clues, 1990 / Eric -- Reunion, 1990 / Mariko -- Birth Day / Kaori. Rahna Reiko Rizzuto.",en,First Edition,"Height: 9.75 Inches, Length: 6.25 Inches, Weight: 1.25 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/37/06/9780060193706.jpg,Success,141,22.3.4
1-58005-031-X,Wild Child: Girlhoods in the Counterculture,,Seal Press,256,11/16/1999,"Social History - General & Miscellaneous, 20th Century American History - Social Aspects - Post World War II, Family History, Post-World War II American History - General & Miscellaneous, Childhood Memoirs & Biography, Women's Biography - General & Miscel",Paperback,"<p><p>Tofu casseroles, communes, clothing-optional kindergarten, antiwar protests - these are just a few of the hallmarks of a counterculture childhood. What became of kids who had been denied meat, exposed to free love, and given nouns for names? In Wild Child, daughters of the hippie generation speak about the legacy of their childhoods. The writers present a rearview mirror to contemporary culture; with an eye on the past they remind us that there is more than one path through the present. Contributors include Lisa Michaels (Split) and Ariel Gore (Hip Mama).<p></p> <h3>BUST Magazine</h3> <p>Those of you who weren't there can get a glimpse of the incredible diversity that existed in the counterculture of the 60's and 70's. And for those of us who grew up there, it is a nostalgic connection to our youth.</p>",en,Illustrated,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.58 Pounds, Width: 0.55 Inches",12.24,https://images.isbndb.com/covers/03/19/9781580050319.jpg,Success,101,22.3.4
0-374-17540-3,In America,"Sontag, Susan",Farrar Straus & Giroux,387,2000,,Hardcover,,en,First Edition,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.55 Pounds, Width: 1.5 Inches",26,https://images.isbndb.com/covers/54/05/9780374175405.jpg,Success,138,22.3.4
1-58322-011-9,Orlanda,"Harpman, Jacqueline, Schwartz, Roz",Seven Stories Press,224,10/11/1999,,Hardcover,"<p>One afternoon in a Paris train station, as 35-year-old literature professor Aline Berger struggles to re-read Virginia Woolf's Orlando, a novel she has never enjoyed, an odd feeling comes over her when a handsome but strange young man asks her for aspirin. Haunted by the harsh words of her domineering mother, who demanded that she suppress her tomboyish tendencies during her childhood, Aline has become a demure, passive, conventional woman. She fails to recognize the man standing before her, who the author names Orlanda. The body belongs to that of Lucien Lèfrene, a lithe 20-year-old rock journalist, but it is inhabited by her once silenced spirit, and possesses her knowledge, memories, and desires, including her love of men.<br>
When the two meet again in Belgium, Aline subconsciously sheds her prim tendencies for more assertive behavior, as she begins to understand that the audacious and lively Orlanda was born from her psyche. The more time the two spend together, the less time they can stand to be apart.<br>
Winner of the Prix Meacutedicis, this lyrical novel, which recalls the erudition and imagination of Michael Cunningham's The Hours, and Patricia Duncker's Hallucinating Foucault, is a stunning evocation of a woman who is forced to confront every part of her soul, and embrace herself whole.</p>",en,1,"Height: 8.54 Inches, Length: 5.8 Inches, Weight: 0.88 Pounds, Width: 0.83 Inches",22,https://images.isbndb.com/covers/01/15/9781583220115.jpg,Success,107,22.3.4
0-609-80242-9,"Moosewood Restaurant Daily Special: More Than 275 Recipes for Soups, Stews, Salads and Extras",Moosewood Collective,Clarkson Potter,416,10/5/1999,"Soups, Salads",Paperback,"<p>A steaming bowl of soup with fresh bread and a green salad, a tempting combo plate of crisp, complementary salads—these Daily Specials have been staples of Moosewood's ever-changing menu board since the restaurant opened its doors more than twenty-five years ago.</p>
<p>Over the years the creative chefs of the Moosewood Collective have introduced literally thousands of new soups and as many salads, all devised to showcase the fresh seasonal produce, vibrant ethnic flavors, and meatless food products that form the core of their cuisine. Now, for the first time, they have gathered the very best offerings from their vast soup and salad repertoire, as well as the ingenious extras that transform these simple dishes into world-class meals. Here are classics like Very Creamy Vegetable Chowder and Tuscan Bean Soup, as well as intriguing new creations like Caribbean Sweet Potato Coconut Soup, Golden Gazpacho, and Fennel Vichyssoise. Salads range from straightforward choices that are easy to mix and match, such as Spinach with Cilantro Cashew Dressing, Mexican Chickpea Salad, or Tunisian Carrot Salad, to satisfying one-dish meals like Broiled Tofu &amp; Sugar Snap Peas or Persian Rice &amp; Pistachio Salad. Each recipe is followed by helpful suggestions for selecting dishes so that creating well-balanced combo plates at home is a snap.</p>
<p>There are easy-to-use indexes of recipes by categories including children's favorites, quickly made, low-fat, low-carbohydrate, and vegan dishes. And each recipe has a complete nutritional breakdown, so it's simple to create menus for those with special health or dietary concerns. The section on transforming leftovers into sprightly new dishes also makes Moosewood Restaurant Daily Special a practical primer for those who want to make the most of seasonal bounty.</p>
<p>Few foods are more comforting—or satisfying—than a good soup and a well-made salad, and because many can be made ahead and served on demand, they are perfectly suited to the way we eat and live today. With more than 275 kitchen-tested recipes to fit any occasion, Moosewood Restaurant Daily Special offers years' worth of inspiration for Daily Specials every cook will be delighted to serve.</p>
<p>Moosewood Inc. and the authors of this book have donated 1 percent of their royalties from <b>Moosewood Restaurant Daily Special</b> to the community food and nutrition programs of the Greater Ithaca Activities Center (G.I.A.C.) in Ithaca, New York.</p>",en,First Edition,"Height: 9.08 Inches, Length: 7.31 Inches, Weight: 1.68874092692 Pounds, Width: 1.16 Inches",16.63,https://images.isbndb.com/covers/24/27/9780609802427.jpg,Success,32,22.3.4
1-55861-220-3,The Right Thing to Do,"Gattuso Hendin, Josephine",The Feminist Press at CUNY,240,10/1/1999,,Paperback,,en,2nd,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.71870697412 Pounds, Width: 0.7 Inches",13.95,https://images.isbndb.com/covers/22/04/9781558612204.jpg,Success,94,22.3.4
0-8070-3617-X,Voices of the Matriarchs: Listening to the Prayers of Early Modern Jewish Women,"Weissler, Chava",Beacon Press,300,11/10/1999,"Jewish Life, Jewish History, Women's History",Paperback,"<p><P>Finalist for the National Jewish Book Award for 1998<P>With <i>Voices of the Matriarchs</i>, Chava Weissler restores balance to our knowledge of Judaism by providing the first look at the Yiddish prayers women created during centuries of exclusion from men's observance. In Weissler's hands, these prayers (called thkines) open a new window into early modern European Jewish women's lives, beliefs, devotion, and relationships with God.</p> <h3>Publishers Weekly</h3> <p>A heartfelt tkhine--a plea to God--to bless the Sabbath bread as it is placed in the oven provides a fitting opener for this book in which Weissler (Religion, Lehigh) delves into the prayers of Jewish women in early modern Europe. Her study reveals a nearly lost genre of Jewish literature. She recovers and showcases the words of Yiddish women who prayed faithfully and frequently for blessings during everyday occurrences, such as the lighting of the Sabbath candles, and when preparing for the holidays, especially for the Days of Awe--Rosh Hashanah and Yom Kippur. Weissler examines the tkhine not only as lovely prose but as a reflection of the devotional lives of 17th-19th century Jewish women. Individual chapters focus on tkhines for pregnancy, childbirth, candle lighting and death, and a number of tkhines are reproduced in all their beauty and simplicity: May it be Thy Will, Lord our God, God of our Fathers, to bring on the coming month for our good and blessing. Weissler deftly blends historic poetry and scholarly text in this look at an important facet of Jewish history. (Nov.)</p>",en,None,"Height: 8.98 Inches, Length: 5.99 Inches, Weight: 0.91271376468 Pounds, Width: 0.62 Inches",20,https://images.isbndb.com/covers/61/74/9780807036174.jpg,Success,137,22.3.4
0-609-60522-4,A Boy in Winter,"Chernoff, Maxine",Crown,256,9/14/1999,"Friendships in children, Friendships in children--Illinois--Chicago--Fiction, Working mothers, Working mothers--Illinois--Chicago--Fiction, Fatherless families, Fatherless families--Illinois--Chicago--Fiction, Accidents, Accidents--Illinois--Chicago--Fiction, Bow and arrow, Bow and arrow--Illinois--Chicago--Fiction, Boys, Boys--Diaries--Illinois--Chicago--Fiction, Boys--Illinois--Chicago--Diaries--Fiction, PS3553.H356 B69 1999, 813/.54",Hardcover,A Family Drama In Chicago Where A Boy Kills A Neighbor's Son With A Bow And Arrow. An Accident Or Something More Complex? The Neighbor Was Having An Affair With The Boy's Mother. Maxine Chernoff.,en,First Edition,"Height: 9.75 Inches, Length: 6.25 Inches, Weight: 1.15 Pounds, Width: 1 Inches",22,https://images.isbndb.com/covers/52/26/9780609605226.jpg,Success,31,22.3.4
0-609-60522-4,A Boy in Winter,"Chernoff, Maxine",Crown,256,9/14/1999,"Friendships in children, Friendships in children--Illinois--Chicago--Fiction, Working mothers, Working mothers--Illinois--Chicago--Fiction, Fatherless families, Fatherless families--Illinois--Chicago--Fiction, Accidents, Accidents--Illinois--Chicago--Fiction, Bow and arrow, Bow and arrow--Illinois--Chicago--Fiction, Boys, Boys--Diaries--Illinois--Chicago--Fiction, Boys--Illinois--Chicago--Diaries--Fiction, PS3553.H356 B69 1999, 813/.54",Hardcover,A Family Drama In Chicago Where A Boy Kills A Neighbor's Son With A Bow And Arrow. An Accident Or Something More Complex? The Neighbor Was Having An Affair With The Boy's Mother. Maxine Chernoff.,en,First Edition,"Height: 9.75 Inches, Length: 6.25 Inches, Weight: 1.15 Pounds, Width: 1 Inches",22,https://images.isbndb.com/covers/52/26/9780609605226.jpg,Success,151,22.3.4
0-375-70345-4,Paths of Life: Seven Scenarios,Alice Miller,Vintage,188,10/12/1999,"Adult children, Families, Family, Psychological aspects, Psychological aspects of Family, Psychology, Sociology, Family, psychological aspects, Adolescent psychology",Paperback,"Her Writing Is Lovely, And Speaks To The Nature Of The Human Soul.--<i>newsday</i><p>from The World-famous Swiss Psychologist Whose Book <b>the Drama Of The Gifted Child</b> Has Become A Classic, Here Are Seven Life Stories Exploring The Countless Ways In Which Our Families And Our Childhood Experiences Form Us And Turn Us Into The People We Are Today.</p><p>how Do Early Experiences Of Love Or Suffering Affect Our Adult Relationships? What Effect Is Child Abuse Likely To Have On The Victim's Later Life? How Does Hatred Evolve And Take Root? How Do People Develop Into Cult Leaders Or Political Tyrants? Through The Seven Hypothetical Scenarios And Two Essays That Make Up Paths Of Life, Miller Examines These Questions And Many Others. Her Narratives Demonstrate That With Knowledge And Understanding Of Our Past We Have The Power To Change Our Future, Freeing Ourselves From The Curse Of Repeating Our Parents' Mistakes. In This, Her Eighth Book, Alice Miller Has Given Us Yet Another Wise And Profound Study Of The Inestimable Importance Of Childhood.</p><p>alice Miller Wrote The Book On Narcissistic Parents And The Havoc They Wreak On Children. Twenty Years Later, She's Still On The Case With A New Book And Even More Radical Ideas.--<i>mirabella</i></p><p><i>from The Trade Paperback Edition.</i></p>",en,American ed.,"Height: 8.75 Inches, Length: 6.25 Inches, Weight: 0.52 Pounds, Width: 0.5 Inches",13.95,https://images.isbndb.com/covers/34/54/9780375703454.jpg,Success,154,22.3.4
1-875559-68-X,CyberFeminism,,Spinifex Press,288,10/1/1999,"Social Sciences, Feminism & Feminist Theory",Paperback,,en,,"Height: 8 Inches, Length: 5 Inches, Weight: 0.92153225516 Pounds, Width: 0.76 Inches",0,https://images.isbndb.com/covers/96/88/9781875559688.jpg,Success,102,22.3.4
0-312-24252-2,The Women's I Ching,Denning Sarah,St Martins Pr,,2009,,Hardcover,,en,,,19.95,https://images.isbndb.com/covers/25/27/9780312242527.jpg,Success,156,22.3.4
0-253-21345-2,Uninvited: Classical Hollywood Cinema and Lesbian Representability (Theories of Representation and Difference),"White, Patricia",Indiana University Press,396,10/22/1999,,Paperback,"<p><P>""White writes with considerable flair, and her arguments are always interesting..."" &#151; Choice<P>""Uncovering a massive trove of what she calls 'lesbian representability' &#151; images of lesbian desire, love and life &#151; in mainstream movies, White provides an insightful look at classic American films.... her myriad examples and finely wrought arguments prove both convincing and engaging."" &#151; Publishers Weekly<P>""Conspiratorial and witty, Uninvited is a mischievous invitation to dissect classical cinema by someone who wields the razor with glee."" &#151; OUT Magazine<P>Lesbian characters, stories, and images were barred from onscreen depiction in Hollywood films from the 1930s to the 1960s, together with all forms of ""sex perversion."" Looking at the lure of some of the great female stars and at the visual coding of supporting actresses, the book identifies lesbian spectatorial strategies.</p> <h3>Out - A. Vachon</h3> <p>Conspiratorial and witty, <i>Uninvited</i> is a mischievous invitation to dissect classical cinema by someone who wields the razor with some glee.</p>",en,First Edition,"Height: 9.21 Inches, Length: 6.14 Inches, Weight: 1.08908357428 Pounds, Width: 0.62 Inches",24,https://images.isbndb.com/covers/34/57/9780253213457.jpg,Success,123,22.3.4
0-8118-2267-2,A Safe Place: A Journal for Women with Breast Cancer,"Pike, Jennifer",Chronicle Books,216,8/1/1999,,Spiral-bound,"Written by a breast cancer survivor, A Safe Place fills a niche that other works on the subject have not. Focusing on the therapeutic value of journal writing, this book takes a fundamentally positive look at breast cancer and the personal growth that can come out of such a battle. While offering practical medical information, A Safe Place encourages a woman to start writing about her experiences, providing a private venue to explore feelings, confront fears, and regain peace and equilibrium in the midst of illness and the process of recovery. With a comprehensive resource guide and reading list, and inspiring quotations from other women who have shared this experience, A Safe Place is a valuable tool in the fight to become a survivor, both physically and psychologically. <br>
 Author Biography: Jennifer Pike, a writer and bookseller in Vancouver, struggled with and overcame her own encounter with breast cancer in 1993. <br>",en,,"Height: 9.3 Inches, Length: 8 Inches, Weight: 1.62921611618 Pounds, Width: 1.2 Inches",1.99,https://images.isbndb.com/covers/26/71/9780811822671.jpg,Success,138,22.3.4
1-55861-225-4,You Can't Get Lost in Cape Town (Women Writing Africa),Zoë Wicomb,The Feminist Press at CUNY,240,2/1/2000,,Paperback,"<p>Zoë Wicomb's complex and deeply evocative fiction is among the most distinguished recent works of South African women's literature. It is also among the only works of fiction to explore the experience of ""Coloured"" citizens in apartheid-era South Africa, whose mixed heritage traps them, as Bharati Mukherjee wrote in the New York Times, ""in the racial crucible of their country.</p>
<p>""Wicomb deserves a wide American audience, on a part with Nadine Gordimer and J.M.Coetzee."" - <i>Wall St. Journal</i></p>
<p>Wicomb is a gifted writer, and her compressed narratives work like brilliant splinters in the mind, suggesting a rich rhythm and shape.""-<i>Seattle Times</i></p>
<p>""[Wicomb's] prose is vigorous, textured, lyrical. . . . [She] is a sophisticated storyteller who combines the open-endedness of contemporary fiction with the force of autobiography and the simplicity of family stories.""-Bharati Mukherjee, <i>New York Times Book Review</i></p>
<p>For course use in: African literature, African studies, growing up female, world literature, women's studies</p>
<p><b>Zoe Wicomb</b> was born in 1948 and raised in Namaquland, South Africa. After 20 years voluntary exile, she returned to South Africa in 1991 to teach at the University of the Western Cape. She currently lives in Glasgow and teaches at the University of Strathclyde, Scotland. Marcia Wright is professor of history at Columbia University and a member of the executive committee for the Women Writing Africa series. Carol Sicherman is professor emerita of English at Lehman College, CUNY.</p>",en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.48060773116 Pounds, Width: 0.7 Inches",15.95,https://images.isbndb.com/covers/22/59/9781558612259.jpg,Success,94,22.3.4
0-8032-8975-8,"Women and Nature: Saving the ""Wild"" West (Women in the West)","Riley, Glenda",University of Nebraska Press,304,4/1/1999,,Paperback,"Long Before Rachel Carson S Fight Against Pesticides Placed Female Environmental Activists In The National Spotlight, Women Were Involved In American Environmentalism. In Women And Nature: Saving The 'wild' West, Glenda Riley Calls For A Reappraisal Of The Roots Of The American Conservation Movement. This Thoroughly Researched Study Of Women Conservationists Provides A Needed Corrective To The Male-dominated Historiography Of Environmental Studies. The Early Conservation Movement Gained Much From Women S Widespread Involvement. Florence Merriam Bailey Classified The Birds Of New Mexico And Encouraged Appreciation Of Nature And Concern For Environmental Problems. Ornithologist Margaret Morse Nice Published Widely On Oklahoma Birds. In 1902 Mary Knight Britton Established The Wild Flower Preservation Society Of America. Women Also Stimulated Economic Endeavors Related To Environmental Concerns, Including Nature Writing And Photography, Health Spas And Resorts, And Outdoor Clothing And Equipment. From Botanists, Birders, And Nature Writers To Club-women And Travelers, Untold Numbers Of Women Have Contributed To The Groundswell Of Support For Environmentalism--publisher Description. Wimmin Is Everywhere -- The European Legacy -- Botanizers, Birders, And Other Naturalists -- Writers And Poets -- Visual Image-makers -- Club Women And Other Activists -- Climbers And Other Athletes -- Travelers And Tourists -- Beyond The Land -- Since 1940. Glenda Riley. Includes Bibliographical References (p. 195-262) And Index.",en,,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.84657508608 Pounds, Width: 0.68 Inches",24.95,https://images.isbndb.com/covers/97/58/9780803289758.jpg,Success,128,22.3.4
1-57322-127-9,Einstein's Daughter: The Search for Lieserl,"Zackheim, Michele",Riverhead Hardcover,301,10/25/1999,,Hardcover,"In 1902 An Illegitimate Daughter Was Born To Albert Einstein.--book Jacket. In 1903 She Canished.--book Jacket. The Discovery In 1986 Of Early Love Letters Between Albert Einstein And Mileva Maric, The Woman Who Would Become His First Wife, Revealed The Birth Of The Child Named Lieserl. But After A 1903 Letter, There Is No More Mention Of Her. With Nearly Nine Decades Between The Birth And Our Knowledge Of The Birth, And With Scant Clues As To The Course Of Her Life, The Fate Of Lieserl Maric Einstein Remained A Mystery.--jacket. In Many Respects, The Story Of Lieserl Is Inextricably Linked To That Of Her Mother, Mileva Maric, Whose Own Story, As Author Michele Zackheim Came To Learn, Was Vigilantly Guarded For Generations By Her Extended Family In Serbia, Whose Confidence Zackheim Had To Earn Before They Would Part With Family Secrets.--jacket. After Five Years Of Travel To Serbian Villages Wracked By Years Of Strife, Painstaking Forays Into The Labyrinth Of Central European Record-keeping, And Hundreds Of Kitchen-table Conversations; After Following Every Lead And Every Flicker Of Intuition, And With The Support Of An International Network Of Women, Michele Zackheim, In This Account, Has Answered The Question Of What Became Of Lieserl Maric Einstein. Bound To Be Controversial, Stunningly Dramatic, Einstein's Daughter Is More Than The Story Of Its Conclusion; It Is A Story Of The Century - Of Fame And Obscurity, Love And Betrayal, Pretenders And Protectors; Of Legends, Lies, Promises, And Unbearable Truths.--jacket. Michele Zackheim. Includes Bibliographical References And Index.",en,,"Height: 9.3 Inches, Length: 6.32 Inches, Weight: 1.3 Pounds, Width: 1.17 Inches",26.95,https://images.isbndb.com/covers/12/76/9781573221276.jpg,Success,150,22.3.4
0-312-20285-7,If I Told You Once,"Budnitz, Judy",Picador USA,304,11/1/1999,"Mothers and daughters, Mothers and daughters--Fiction, Women--Conduct of life, Women--Conduct of life--Fiction, PS3552.U3479 I34 1999, 813/.54",Hardcover,A Family Saga Featuring Three Generations Of Women Who Have The Same Problem With Their Daughter As Their Mother Had With Them. It Begins With A Teenage Jewish Girl Who Flees The Pogroms Of Eastern Europe For America. Judy Budnitz.,en,First Edition,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.02 Pounds, Width: 1 Inches",24,https://images.isbndb.com/covers/28/59/9780312202859.jpg,Success,156,22.3.4
0-393-31883-4,The Mandarins (Norton Paperback Fiction),"Beauvoir, Simone de",W. W. Norton & Company,608,7/17/1999,,Paperback,,en,,"Height: 8 Inches, Length: 5.4 Inches, Weight: 1 Pounds, Width: 1.1 Inches",19.95,https://images.isbndb.com/covers/88/38/9780393318838.jpg,Success,148,22.3.4
0-609-60321-3,The Red Devil: To Hell with Cancer--and Back,"Rich, Katherine Russell",Crown,256,1999-10,,Hardcover,,en,1,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.9 Pounds, Width: 1 Inches",22,https://images.isbndb.com/covers/32/15/9780609603215.jpg,Success,31,22.3.4
0-609-60321-3,The Red Devil: To Hell with Cancer--and Back,"Rich, Katherine Russell",Crown,256,1999-10,,Hardcover,,en,1,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.9 Pounds, Width: 1 Inches",22,https://images.isbndb.com/covers/32/15/9780609603215.jpg,Success,151,22.3.4
